%time,field.data0,field.data1,field.data2
1.61278808723977E+018,-44.0027615623,-7.25972716514,-57.0703375123
1.61278808728253E+018,-43.9524996335,-7.24133477796,-55.9581503093
1.61278808731489E+018,-44.0165342953,-7.26440190258,-57.0611209636
1.61278808734626E+018,-44.1171322101,-7.29886827567,-57.4949569948
1.61278808737593E+018,-44.2025318921,-7.32309111508,-57.4204912417
1.61278808741664E+018,-44.2466373931,-7.33159755782,-57.0995933915
1.6127880874611E+018,-44.2220645635,-7.3165742235,-56.4687818755
1.61278808747257E+018,-44.3613412866,-7.3606982228,-58.1071013309
1.6127880875008E+018,-44.2414543184,-7.31170278787,-55.647267139
1.61278808754298E+018,-44.1719668707,-7.28561054345,-56.0578825885
1.61278808756994E+018,-44.2040972885,-7.29694822108,-57.0135099955
1.61278808760533E+018,-44.1432716792,-7.27328377095,-56.0941742928
1.61278808763425E+018,-44.146072584,-7.27440357085,-56.6840965862
1.61278808767289E+018,-44.1040302994,-7.2597423705,-56.2351634732
1.61278808770876E+018,-44.047763571,-7.23878372029,-56.0283464906
1.61278808774064E+018,-43.9978990774,-7.22172085049,-56.0395599079
1.61278808777626E+018,-43.9619346005,-7.21261272268,-56.1467868077
1.61278808780644E+018,-43.9462772534,-7.2105833636,-56.306081691
1.61278808783761E+018,-43.9652321048,-7.22095389569,-56.6372709378
1.61278808788068E+018,-44.0310498421,-7.24787753409,-57.1329482051
1.61278808790968E+018,-43.961768946,-7.22851037139,-55.861146427
1.61278808794239E+018,-43.8559111226,-7.19717500903,-55.4138233009
1.61278808797028E+018,-44.0790500019,-7.28400738846,-58.6230412654
1.61278808800825E+018,-44.0124972929,-7.26449848768,-55.9313153092
1.61278808803822E+018,-44.0469816812,-7.2797901287,-56.8605213429
1.61278808806824E+018,-44.1172283731,-7.30491619151,-57.2372149993
1.61278808810514E+018,-44.0415296725,-7.27660056702,-55.8316111047
1.61278808814289E+018,-43.9552603258,-7.24646288753,-55.6497622208
1.61278808817582E+018,-43.9025045819,-7.22618334854,-55.8641720697
1.61278808820681E+018,-43.9384423858,-7.23942014746,-56.7159746682
1.61278808823946E+018,-43.9642496306,-7.24907074417,-56.6575883273
1.61278808826858E+018,-44.0922032876,-7.292215856,-57.6971797495
1.61278808831306E+018,-44.0504728275,-7.27425367599,-56.1301623014
1.61278808834396E+018,-44.0813328909,-7.28184088542,-56.8122955239
1.61278808837492E+018,-44.1504457713,-7.30239079341,-57.2325415064
1.61278808840672E+018,-44.1305748242,-7.2914361123,-56.4190439386
1.61278808844393E+018,-44.0668104123,-7.26672814009,-55.9685208145
1.61278808847329E+018,-44.0125820462,-7.24762622339,-56.0077742495
1.61278808850584E+018,-44.1456374321,-7.2952763924,-57.8384107162
1.61278808854346E+018,-44.1440103898,-7.2930165663,-56.6196512654
1.61278808857238E+018,-44.2798934511,-7.33724582231,-57.9879495971
1.61278808862483E+018,-44.369886772,-7.36407211811,-57.6812505058
1.61278808864392E+018,-44.2902422566,-7.33287755853,-56.0968471097
1.61278808867708E+018,-44.1922811317,-7.29286500217,-55.793328966
1.61278808870422E+018,-44.1569572448,-7.27827160619,-56.3376559051
1.61278808875741E+018,-44.2064242611,-7.2933077313,-57.1485625188
1.61278808878066E+018,-44.1538105044,-7.27026443886,-56.1605826885
1.61278808880781E+018,-44.2559886643,-7.30370325249,-57.6776443738
1.61278808884987E+018,-44.1734099274,-7.27288278213,-55.9469932241
1.61278808887932E+018,-44.1586688955,-7.26938787395,-56.562257091
1.61278808890558E+018,-44.1530180616,-7.26947925439,-56.6389618297
1.61278808894808E+018,-44.1686438175,-7.2773210338,-56.8484852443
1.61278808897601E+018,-44.2585659593,-7.30844964741,-57.5903401806
1.61278808901912E+018,-44.1502285022,-7.2700471828,-55.7029097129
1.61278808905137E+018,-44.1937260398,-7.28665058999,-57.1162284973
1.6127880890809E+018,-44.105698411,-7.2554637821,-55.8285911846
1.61278808910846E+018,-44.1671214649,-7.27873018189,-57.2454819344
1.61278808914989E+018,-44.1635001044,-7.27972504743,-56.6698583883
1.612788089178E+018,-44.1303093329,-7.27234484621,-56.3849031613
1.61278808920639E+018,-44.0601452114,-7.25061425487,-55.9574607333
1.61278808925143E+018,-44.1714238063,-7.29372784803,-57.7099617664
1.61278808927497E+018,-44.0925519039,-7.26548435871,-55.8862420892
1.61278808931271E+018,-44.0222630757,-7.23958564671,-55.8700376717
1.61278808934659E+018,-44.0916788475,-7.26471100166,-57.2107582798
1.61278808937837E+018,-44.1311545685,-7.27962807043,-56.99679638
1.61278808941121E+018,-44.1719401533,-7.29482553697,-57.0564587628
1.61278808944451E+018,-44.2758645978,-7.3299570368,-57.7222100429
1.61278808948105E+018,-44.2754338785,-7.3277032756,-56.791183367
1.61278808950963E+018,-44.2766928809,-7.32386808259,-56.7882336333
1.61278808955601E+018,-44.2266614788,-7.30381215431,-56.290284082
1.61278808958928E+018,-44.35247934,-7.34624454983,-58.0091237649
1.6127880896183E+018,-44.3399080625,-7.33800900568,-56.7498027932
1.61278808965058E+018,-44.2679248171,-7.3092228937,-56.139276259
1.61278808969862E+018,-44.201813481,-7.28210309311,-56.107555444
1.61278808972235E+018,-44.219603627,-7.28771308327,-56.9035036197
1.61278808975425E+018,-44.2846333614,-7.3083497165,-57.3876082109
1.61278808978371E+018,-44.308585287,-7.31521451901,-57.0600370263
1.61278808981223E+018,-44.2957801759,-7.30768521926,-56.7057532863
1.61278808985292E+018,-44.4113095813,-7.34511492837,-57.9838774694
1.61278808989582E+018,-44.3679929845,-7.3256439211,-56.5149958292
1.61278808991628E+018,-44.2859311597,-7.29565585987,-56.1007857567
1.61278808997161E+018,-44.1940872093,-7.26216079979,-55.901213436
1.612788089994E+018,-44.1616939974,-7.25336773862,-56.4234533893
1.61278809001635E+018,-44.1366173665,-7.25003837184,-56.4833258952
1.61278809004792E+018,-44.1687395062,-7.26641850426,-57.0241604022
1.61278809008332E+018,-44.2447374116,-7.29702131585,-57.4935513912
1.61278809011333E+018,-44.2523306208,-7.30176558534,-56.8791150222
1.61278809015632E+018,-44.2157870963,-7.28906856337,-56.4249546034
1.61278809018704E+018,-44.2808712923,-7.31246451213,-57.4083111284
1.61278809021466E+018,-44.2182655095,-7.29008388104,-56.1920824634
1.61278809025847E+018,-44.3370077577,-7.33323054916,-57.9604550704
1.61278809028769E+018,-44.2883869031,-7.31292888495,-56.3755412132
1.61278809032422E+018,-44.2869562492,-7.31009872574,-56.8008073926
1.61278809035628E+018,-44.2209634432,-7.28628172419,-56.1642973815
1.61278809038398E+018,-44.2823869071,-7.3097591965,-57.3913856624
1.61278809041411E+018,-44.5304586327,-7.39652190024,-59.3271331716
1.61278809045311E+018,-44.5348034627,-7.39196655859,-57.1218398467
1.61278809048186E+018,-44.6817128827,-7.43641362958,-58.5562917809
1.6127880905219E+018,-44.6628884166,-7.42047212246,-57.0475732886
1.61278809055575E+018,-44.6607538255,-7.40832296587,-57.1764032998
1.61278809058315E+018,-44.7539546469,-7.43001921514,-58.1417256451
1.61278809062421E+018,-44.6000489365,-7.36561592238,-55.7744363837
1.61278809066005E+018,-44.4970053594,-7.32473325212,-56.1533638425
1.61278809068612E+018,-44.3531266534,-7.2733245679,-55.6517647185
1.61278809072177E+018,-44.4108018941,-7.29633861933,-57.5411044492
1.61278809075246E+018,-44.3631890914,-7.28156236714,-56.5423936834
1.61278809078921E+018,-44.265091192,-7.2493224067,-55.977104001
1.61278809082211E+018,-44.3669648513,-7.28895215693,-57.8875137499
1.61278809085494E+018,-44.2369596232,-7.24713636936,-55.6737910386
1.61278809088443E+018,-44.2239175128,-7.24804352991,-56.7075825323
1.61278809091677E+018,-44.2227358979,-7.25523996199,-56.8291755186
1.61278809095757E+018,-44.3362090488,-7.30022660985,-57.9588232821
1.61278809098689E+018,-44.3275584559,-7.30175273829,-56.860106685
1.61278809101665E+018,-44.2421809935,-7.2775534424,-56.0855947423
1.61278809105573E+018,-44.3449329809,-7.3228072452,-57.9065090425
1.61278809108463E+018,-44.4725481667,-7.3739911191,-58.2544507361
1.6127880911266E+018,-44.548274666,-7.39946446656,-57.8169362558
1.61278809116212E+018,-44.5498526738,-7.39737053752,-57.1481947785
1.61278809119021E+018,-44.5751117484,-7.40001952894,-57.3565293473
1.61278809121947E+018,-44.577550444,-7.39388125394,-57.1519992767
1.61278809125835E+018,-44.5054857394,-7.36120593329,-56.4023961013
1.61278809128976E+018,-44.3823164757,-7.3094547334,-55.7906552627
1.61278809132329E+018,-44.365252455,-7.29944658182,-56.7531159299
1.61278809135906E+018,-44.2438870026,-7.25504075413,-55.7026241907
1.61278809138996E+018,-44.2711368873,-7.26763490397,-57.0969058254
1.61278809142251E+018,-44.2317774463,-7.25502886263,-56.441672244
1.61278809145581E+018,-44.1256146675,-7.22082813189,-55.7369394516
1.61278809149853E+018,-44.16787905,-7.24257751061,-57.1374869908
1.61278809152345E+018,-44.1653722589,-7.24562567006,-56.7089101971
1.61278809155134E+018,-44.1064674054,-7.23188447033,-56.1638983322
1.61278809159007E+018,-44.1395090335,-7.25198422128,-57.0307679973
1.61278809162009E+018,-44.1142812078,-7.25148913699,-56.4800544917
1.61278809165748E+018,-44.1277742353,-7.26280644646,-56.8204770707
1.61278809168485E+018,-44.1712227353,-7.28434117796,-57.1341599461
1.61278809172323E+018,-44.1975460931,-7.30091673613,-57.0223155554
1.61278809175492E+018,-44.2589959881,-7.32706501768,-57.3808119282
1.61278809179624E+018,-44.2222899092,-7.31474955695,-56.4282796355
1.61278809182503E+018,-44.4927734585,-7.40758052063,-59.4547273657
1.61278809185928E+018,-44.4872356668,-7.39759674916,-56.950380027
1.61278809189032E+018,-44.5332446518,-7.40424871352,-57.451920025
1.61278809192864E+018,-44.4406800604,-7.3607196366,-56.1001184243
1.6127880919565E+018,-44.3903735637,-7.33450502073,-56.4385253764
1.61278809198432E+018,-44.354522055,-7.31641164842,-56.5531058741
1.61278809202184E+018,-44.3289065783,-7.30257891503,-56.62025397
1.61278809205945E+018,-44.167587521,-7.24452606998,-55.2538607722
1.61278809208978E+018,-44.1232721137,-7.22995661411,-56.2581392701
1.61278809212731E+018,-44.1498323553,-7.24157534855,-56.9303324185
1.61278809215749E+018,-44.1649296685,-7.25089959605,-56.8628905305
1.61278809219933E+018,-44.1163525938,-7.23707816414,-56.2313152962
1.61278809222508E+018,-44.3092091726,-7.30835779363,-58.607905577
1.61278809226311E+018,-44.3406133789,-7.32079997973,-57.1963003186
1.61278809228821E+018,-44.3696435437,-7.33151102995,-57.2021453611
1.6127880923252E+018,-44.3032738135,-7.30954142135,-56.2831697166
1.61278809236914E+018,-44.3853831449,-7.34099958728,-57.7097860504
1.61278809239726E+018,-44.5326211665,-7.39291774324,-58.4440297008
1.61278809243068E+018,-44.3725389097,-7.33487868734,-55.5073465304
1.61278809245514E+018,-44.3786565995,-7.33733886798,-57.0061878553
1.61278809249786E+018,-44.3885968828,-7.34224575793,-57.0619827886
1.61278809252331E+018,-44.3459777058,-7.32305127592,-56.4919682465
1.61278809256953E+018,-44.2879864388,-7.29905844629,-56.2914803067
1.61278809259539E+018,-44.272100623,-7.28930919561,-56.6411034055
1.61278809263553E+018,-44.2440975408,-7.27696324592,-56.5161893049
1.61278809266512E+018,-44.2511608104,-7.27799757957,-56.846176018
1.61278809269676E+018,-44.2204873371,-7.26613822657,-56.4784314749
1.61278809272231E+018,-44.2200335637,-7.26569846822,-56.7535014433
1.61278809276328E+018,-44.210366197,-7.26549787524,-56.6922358118
1.61278809280195E+018,-44.1356077572,-7.2443799132,-56.0410663764
1.61278809283111E+018,-44.0836675757,-7.23289104621,-56.1926641886
1.61278809286219E+018,-43.8621985656,-7.16387319042,-54.4361502694
1.6127880928966E+018,-43.9748668769,-7.21734782559,-57.5775989813
1.61278809292281E+018,-43.9226087972,-7.2071556953,-55.9962946996
1.61278809296517E+018,-43.9142578277,-7.21241310379,-56.3726182776
1.61278809299594E+018,-43.9724453927,-7.23984973982,-57.0198168524
1.61278809302666E+018,-43.9903215174,-7.25292274662,-56.6806818808
1.61278809307213E+018,-44.146347102,-7.31130330027,-58.0637399345
1.61278809309738E+018,-44.0050192303,-7.25884931577,-55.1973757359
1.61278809312612E+018,-44.0658362806,-7.28204042889,-57.1052342686
1.61278809316662E+018,-44.1285465969,-7.30352863976,-57.1765626729
1.61278809320301E+018,-44.3666475014,-7.38330093238,-58.9914447092
1.61278809323587E+018,-44.3253923293,-7.36087948848,-56.43071104
1.61278809328016E+018,-44.3380270419,-7.35879345254,-56.9383718388
1.61278809330037E+018,-44.4574754893,-7.39343126705,-58.0252670897
1.61278809334669E+018,-44.4628154488,-7.38602887501,-57.0054130818
1.61278809336738E+018,-44.307674604,-7.32237384362,-55.3976117888
1.61278809340294E+018,-44.4419455351,-7.36297621266,-58.1517678269
1.61278809343437E+018,-44.4077657216,-7.3417566619,-56.5959639927
1.61278809347049E+018,-44.3801256146,-7.32340005642,-56.6280902412
1.61278809350452E+018,-44.4118470724,-7.32755222237,-57.2107664677
1.61278809353681E+018,-44.3901768032,-7.31351619503,-56.7189999106
1.61278809357665E+018,-44.395326532,-7.31453075676,-57.0165702784
1.6127880936076E+018,-44.4350404872,-7.32592431077,-57.3556493146
1.61278809363802E+018,-44.5574361203,-7.36714762893,-58.2461731802
1.61278809366706E+018,-44.4319402233,-7.32100349835,-55.894889065
1.61278809369643E+018,-44.3941124458,-7.30820583956,-56.6487624204
1.61278809374477E+018,-44.286745312,-7.27294057046,-55.9190592141
1.61278809377604E+018,-44.2422374709,-7.25954858681,-56.4185760925
1.6127880938047E+018,-44.4048751116,-7.32303672655,-58.4897160451
1.61278809383817E+018,-44.5134429606,-7.36410053238,-58.1107478869
1.61278809387965E+018,-44.4736806506,-7.35119759322,-56.7302349078
1.61278809391574E+018,-44.7456922194,-7.44317728466,-59.7819197334
1.61278809394766E+018,-44.730531704,-7.43070582011,-57.18842436
1.61278809397907E+018,-44.7089165893,-7.4167669648,-57.1138717997
1.61278809400816E+018,-44.7710052782,-7.43029298873,-57.9152434298
1.61278809404856E+018,-44.7467875552,-7.41254256266,-57.1148857004
1.61278809406956E+018,-44.5975364147,-7.35577649347,-55.8721378377
1.61278809410516E+018,-44.5277093763,-7.32771221421,-56.4984357743
1.61278809413821E+018,-44.500112041,-7.31693093918,-56.8622486556
1.61278809417585E+018,-44.5450857416,-7.33300418767,-57.5731402536
1.61278809420706E+018,-44.6825608678,-7.37997221733,-58.5464861416
1.61278809424449E+018,-44.6627570385,-7.37024842116,-57.1167185839
1.61278809427195E+018,-44.639215712,-7.36014011809,-57.0641038086
1.61278809431211E+018,-44.5017948467,-7.31074730271,-55.8942228503
1.61278809434809E+018,-44.3600133952,-7.2604917547,-55.6883135106
1.61278809437491E+018,-44.4706866193,-7.30369709933,-58.1040499484
1.61278809440527E+018,-44.2344896375,-7.22516712954,-54.7425427457
1.61278809444298E+018,-44.1828378146,-7.21895943483,-56.3808876143
1.61278809447425E+018,-44.2443216058,-7.25515975256,-57.4791360843
1.61278809450248E+018,-44.1878257851,-7.24641216686,-56.3284896332
1.61278809454159E+018,-44.3412082674,-7.30979406712,-58.3572246139
1.6127880945702E+018,-44.5038832305,-7.37398703243,-58.6136035958
1.61278809460828E+018,-44.4290164252,-7.34626765772,-56.3381136404
1.61278809464198E+018,-44.4467775893,-7.35204948601,-57.1891368529
1.61278809467234E+018,-44.4669209091,-7.35802700317,-57.2289993421
1.61278809470503E+018,-44.485884271,-7.36103646039,-57.2185912926
1.61278809474397E+018,-44.4484093346,-7.34357544695,-56.667926177
1.61278809477607E+018,-44.5511080405,-7.37798488497,-58.0605764376
1.6127880948126E+018,-44.5395601064,-7.37161069604,-57.0290767999
1.61278809484659E+018,-44.5789053925,-7.38366489662,-57.5335389459
1.61278809487308E+018,-44.6183670871,-7.39378162087,-57.5651848419
1.61278809490171E+018,-44.6035117107,-7.38071669492,-57.0294005402
1.61278809494573E+018,-44.5770282272,-7.36347644593,-56.8955268082
1.61278809497454E+018,-44.6034286121,-7.36476147899,-57.3983630529
1.61278809501138E+018,-44.5871967291,-7.35289103068,-57.0202734744
1.61278809504229E+018,-44.579399146,-7.34726625387,-57.1175358803
1.61278809506781E+018,-44.525953636,-7.32361271281,-56.6305640307
1.61278809511111E+018,-44.5776340632,-7.342825296,-57.6810557507
1.61278809514164E+018,-44.6635839729,-7.37467278909,-58.0952475596
1.61278809516827E+018,-44.5901784556,-7.34888650083,-56.5782934558
1.61278809521022E+018,-44.6006118125,-7.35611414731,-57.3660477365
1.61278809524771E+018,-44.6392007792,-7.37063394377,-57.6377394702
1.61278809528223E+018,-44.7003060341,-7.38904024931,-57.8749532536
1.61278809530716E+018,-44.5968166867,-7.35088652734,-56.3028355731
1.61278809534619E+018,-44.6358931732,-7.36470987151,-57.6311499271
1.61278809537698E+018,-44.6803264565,-7.37956153826,-57.7252811337
1.6127880954165E+018,-44.6454090744,-7.36598408179,-56.9748589571
1.61278809545264E+018,-44.5696608419,-7.34043553355,-56.542377944
1.61278809549737E+018,-44.5284896735,-7.32687967119,-56.7963011015
1.61278809554491E+018,-44.5336534009,-7.33078419472,-57.223602744
1.61278809555308E+018,-44.4313929818,-7.29659970727,-56.1430385008
1.61278809558848E+018,-44.3524231297,-7.27194096542,-56.264307248
1.61278809561091E+018,-44.4098656483,-7.2966262855,-57.5551538224
1.61278809564538E+018,-44.3560314908,-7.28193643586,-56.4998993265
1.61278809567728E+018,-44.3857295721,-7.2968971911,-57.2777267724
1.61278809572712E+018,-44.4417118116,-7.32056557346,-57.5731109046
1.61278809575066E+018,-44.4085276372,-7.31211876514,-56.7343068883
1.61278809578459E+018,-44.6565840462,-7.40328381202,-59.535657261
1.61278809581667E+018,-44.4558806068,-7.33212062085,-55.2709786099
1.61278809584819E+018,-44.3807253188,-7.30705799062,-56.308772157
1.6127880958731E+018,-44.5290177509,-7.36243345274,-58.4868318671
1.61278809591207E+018,-44.4334983047,-7.32934849814,-56.1836332415
1.6127880959411E+018,-44.5109192522,-7.35729821992,-57.8123938025
1.6127880959772E+018,-44.410488417,-7.3199422575,-56.0879591419
1.61278809601433E+018,-44.4382229196,-7.33096103603,-57.2882398456
1.61278809604378E+018,-44.3806707608,-7.31042858708,-56.4473728993
1.61278809608097E+018,-44.4182200981,-7.32251090643,-57.3285192027
1.61278809611005E+018,-44.459942519,-7.33505495653,-57.4079629897
1.61278809614035E+018,-44.4188559889,-7.3187992647,-56.6276334116
1.61278809617796E+018,-44.397589684,-7.31073871388,-56.7889863879
1.61278809620429E+018,-44.4797669835,-7.3384704213,-57.8012013141
1.6127880962441E+018,-44.4486936687,-7.32691979855,-56.7652181248
1.61278809628207E+018,-44.5139816327,-7.35133498658,-57.7182152553
1.61278809630942E+018,-44.489382881,-7.34210268873,-56.8725415932
1.61278809635032E+018,-44.6383222868,-7.39504684019,-58.6032876741
1.61278809638078E+018,-44.6476873128,-7.39595923557,-57.3509023036
1.61278809640647E+018,-44.5376266952,-7.35434121008,-56.1534279442
1.61278809645249E+018,-44.4554237667,-7.32582337574,-56.3303124387
1.61278809647517E+018,-44.5657532145,-7.36044015633,-58.1293996683
1.61278809651482E+018,-44.6989537135,-7.40428451146,-58.5077403696
1.61278809654774E+018,-44.6900967559,-7.39768084433,-57.2346887839
1.61278809657993E+018,-44.7926998751,-7.42701221962,-58.3190867359
1.61278809662122E+018,-44.7589200917,-7.40880997422,-57.0753134768
1.61278809665467E+018,-44.8581289675,-7.43610873466,-58.3654672406
1.61278809668086E+018,-44.7030330456,-7.37535863046,-55.9371852267
1.61278809671824E+018,-44.535267906,-7.31361713077,-55.6527000807
1.61278809675132E+018,-44.5430594058,-7.31830705839,-57.2615613588
1.61278809678404E+018,-44.658955527,-7.36011707322,-58.3529430178
1.61278809682148E+018,-44.4885174488,-7.29955050929,-55.5916087166
1.61278809685564E+018,-44.5157990318,-7.31283655861,-57.4166581142
1.6127880968847E+018,-44.4305145659,-7.28752934412,-56.3229353297
1.61278809691341E+018,-44.378659344,-7.27459188954,-56.5598130037
1.61278809695928E+018,-44.653745109,-7.3773718035,-59.7991564902
1.61278809698991E+018,-44.63035838,-7.36940912622,-57.0715011526
1.61278809702041E+018,-44.6162463815,-7.36623466306,-57.1500665716
1.61278809705914E+018,-44.6880597496,-7.39031473462,-57.9715867072
1.61278809708974E+018,-44.5932553248,-7.35468366557,-56.3692156679
1.61278809712344E+018,-44.6112974365,-7.36284621629,-57.429299608
1.6127880971563E+018,-44.6008480661,-7.36301538061,-57.1818899367
1.61278809718824E+018,-44.561901326,-7.35190143645,-56.8686528242
1.61278809722276E+018,-44.7125639693,-7.40477694861,-58.7077116321
1.6127880972627E+018,-44.6797442842,-7.39058250282,-57.0185284298
1.61278809729281E+018,-44.6427367958,-7.37322281199,-56.9211687359
1.61278809732043E+018,-44.7763649042,-7.41606558375,-58.5999363131
1.61278809735055E+018,-44.8113685334,-7.41885152785,-57.7212846021
1.61278809737961E+018,-44.8360038986,-7.4198485832,-57.6796575208
1.61278809741894E+018,-44.8346742142,-7.41482905253,-57.4788564768
1.61278809744707E+018,-44.8237055332,-7.40668643443,-57.3837762892
1.61278809748662E+018,-44.7640282997,-7.37955389179,-56.8633466486
1.61278809752036E+018,-44.6901320739,-7.35263948049,-56.6965061772
1.61278809755122E+018,-44.6040284347,-7.32306861129,-56.4981122694
1.61278809759126E+018,-44.4479182823,-7.27352622099,-55.7288830774
1.61278809761927E+018,-44.4372239654,-7.27997050799,-57.0469426402
1.61278809764812E+018,-44.3471713155,-7.25372735575,-56.1867322184
1.61278809768643E+018,-44.2335879853,-7.22170658532,-55.8604473588
1.61278809771814E+018,-44.2359807955,-7.23264187393,-56.9086488196
1.61278809775795E+018,-44.105912418,-7.19575942586,-55.5615127696
1.61278809778591E+018,-44.1852281311,-7.23619425339,-57.5451450697
1.6127880978136E+018,-44.0671332683,-7.20573589412,-55.6342477221
1.61278809785271E+018,-44.0889080643,-7.22642017149,-56.9146825475
1.61278809788415E+018,-44.2556980272,-7.29756340916,-58.3951248183
1.61278809791917E+018,-44.5236719175,-7.39655361262,-59.5454721798
1.61278809796012E+018,-44.4120321694,-7.35796910455,-56.0061917311
1.61278809799053E+018,-44.3820172483,-7.35079014853,-56.7163724089
1.61278809801905E+018,-44.3857979475,-7.35266861387,-56.9929612003
1.61278809805885E+018,-44.3031672679,-7.32279529143,-56.1129867475
1.61278809808465E+018,-44.5208368919,-7.39722420561,-59.0285236083
1.61278809812055E+018,-44.4964649685,-7.38126121087,-56.8064807162
1.61278809815536E+018,-44.6675001346,-7.43234177136,-58.7341979722
1.61278809818433E+018,-44.734167834,-7.44312096334,-57.8610841639
1.61278809822593E+018,-44.6856906843,-7.41266710095,-56.778467702
1.61278809825727E+018,-44.6023247838,-7.37191779308,-56.3892378223
1.61278809829383E+018,-44.5660965307,-7.35192804528,-56.8043074304
1.61278809832314E+018,-44.5562648098,-7.34157981409,-57.0318401785
1.6127880983598E+018,-44.5140273737,-7.32180683097,-56.7134247211
1.6127880983844E+018,-44.6034362075,-7.35118174744,-58.0173693958
1.61278809842704E+018,-44.6887303577,-7.37745519436,-58.0713459329
1.61278809846189E+018,-44.5429126039,-7.32517294208,-55.8711398225
1.61278809849358E+018,-44.5907624054,-7.34273393801,-57.6618718954
1.61278809852083E+018,-44.7302092368,-7.39466194262,-58.6640672422
1.61278809856217E+018,-44.5547096635,-7.33527629278,-55.6524233595
1.61278809858575E+018,-44.5193628946,-7.32631984355,-56.8602368639
1.61278809861993E+018,-44.4244882893,-7.29233446679,-56.1779769269
1.61278809866224E+018,-44.3079249355,-7.25542724831,-55.8863255719
1.61278809868832E+018,-44.2323354918,-7.23636620197,-56.1870348598
1.61278809873184E+018,-44.2396557969,-7.24817220474,-56.9441366754
1.61278809875807E+018,-44.2707855597,-7.27052622101,-57.2104892838
1.61278809878712E+018,-44.2553004523,-7.27195985416,-56.73356312
1.61278809882535E+018,-44.2688758198,-7.2845439023,-57.014065178
1.6127880988608E+018,-44.2201495339,-7.27151576952,-56.3659820371
1.61278809889395E+018,-44.0541387734,-7.2168340214,-55.1182793507
1.61278809892255E+018,-44.0305164433,-7.2154932225,-56.3796837982
1.61278809896232E+018,-44.2834432,-7.3116878924,-59.1406715812
1.61278809898933E+018,-44.2448742898,-7.30125666181,-56.4709986791
1.61278809903118E+018,-44.3201375067,-7.33105870252,-57.5724417502
1.61278809905547E+018,-44.3252928525,-7.33541970406,-56.9491350376
1.61278809909361E+018,-44.4153849344,-7.36680186808,-57.7849097908
1.61278809912318E+018,-44.4969303182,-7.39050230947,-57.7662159549
1.61278809916369E+018,-44.3861577527,-7.34782589039,-55.9391953474
1.6127880991921E+018,-44.4718923616,-7.37412539792,-57.7849108704
1.61278809923081E+018,-44.3926575629,-7.33697182355,-56.1774713918
1.61278809926427E+018,-44.4319305348,-7.34502474489,-57.3107602162
1.61278809929044E+018,-44.7690391516,-7.45525310647,-60.3413737326
1.61278809932786E+018,-44.645860429,-7.39949720079,-56.0773238629
1.61278809936604E+018,-44.6213109392,-7.38304924751,-56.9669726311
1.61278809939322E+018,-44.6642297991,-7.39233572649,-57.6380991887
1.61278809942962E+018,-44.4426489977,-7.30904297946,-55.0287374974
1.61278809946106E+018,-44.4667164216,-7.31553372546,-57.267394005
1.61278809948905E+018,-44.4918129655,-7.32232758524,-57.307704306
1.61278809953584E+018,-44.5264409107,-7.3317724561,-57.4291569979
1.61278809956604E+018,-44.5624351664,-7.34233907867,-57.4924266294
1.61278809959837E+018,-44.6058042747,-7.35915957755,-57.6452791298
1.61278809963707E+018,-44.516151439,-7.3309179062,-56.3719730503
1.61278809966147E+018,-44.6159505977,-7.36633191259,-58.1445459569
1.61278809969597E+018,-44.635953669,-7.37344135893,-57.4598507864
1.61278809973486E+018,-44.7034940083,-7.39590720714,-57.9512703022
1.61278809976851E+018,-44.6877637427,-7.38866376784,-57.1906152583
1.61278809980056E+018,-44.7414025661,-7.40472276782,-57.8613421964
1.61278809983085E+018,-44.695194963,-7.38372178522,-56.9030274869
1.61278809987173E+018,-44.6877642947,-7.38014799594,-57.27352431
1.61278809989972E+018,-44.7037544213,-7.38379001338,-57.4915023438
1.61278809992928E+018,-44.6192677939,-7.35473915274,-56.5224063988
1.61278809996639E+018,-44.5849374978,-7.3451545337,-56.9410294237
1.61278809999288E+018,-44.751727169,-7.39922362518,-58.8619669504
1.61278810003512E+018,-44.9734128089,-7.47087513541,-59.6061377605
1.61278810006806E+018,-44.8877000138,-7.43145399464,-56.7523635877
1.61278810009745E+018,-44.7778029658,-7.38476119853,-56.4173355751
1.6127881001349E+018,-44.6822721326,-7.35061215765,-56.4985287398
1.61278810016466E+018,-44.60087477,-7.32384975965,-56.5462427906
1.61278810019505E+018,-44.6097951339,-7.33046634271,-57.3717321982
1.61278810023655E+018,-44.568459703,-7.31934388042,-56.8743037561
1.61278810026812E+018,-44.6136347342,-7.33892126223,-57.697797544
1.61278810029338E+018,-44.5253922972,-7.31053609834,-56.3970128895
1.61278810033619E+018,-44.5148747237,-7.31336531728,-57.1075042915
1.61278810036489E+018,-44.6059369588,-7.35001445013,-58.0997992569
1.61278810040661E+018,-44.6905839608,-7.3821566781,-58.1248228269
1.61278810044236E+018,-44.7542683921,-7.4037969387,-57.9877742755
1.61278810046982E+018,-44.7588440484,-7.40385809091,-57.4625527281
1.61278810050079E+018,-44.7152397993,-7.38597645524,-56.973358595
1.61278810053711E+018,-44.8053563835,-7.41646271542,-58.2815409649
1.61278810057115E+018,-44.8025732423,-7.41289689568,-57.4426787083
1.61278810059915E+018,-44.8171156872,-7.41518528459,-57.6124331979
1.61278810063991E+018,-44.6848080704,-7.36818468039,-56.1713406245
1.61278810066909E+018,-44.7946739938,-7.40942271537,-58.4796860562
